"from","to","type"
"A2NJV5","P40259","io"
"A2NJV5","P01763","io"
"A2NJV5","P01594","io"
"A2NJV5","P01615","io"
"A2NJV5","P01768","io"
"A2NJV5","P01764","io"
"A2NJV5","P01825","io"
"A2NJV5","P01703","io"
"A2NJV5","P11912","io"
"A2NJV5","P06315","io"
"A2NJV5","P01614","io"
"A2NJV5","P01705","io"
"A2NJV5","P01782","io"
"P01593","P01699","io"
"P01593","P01880","io"
"P01593","P06310","io"
"P01593","P01742","io"
"P01593","P01772","io"
"P01593","P04430","io"
"P01593","P01597","io"
"P01593","P01624","io"
"P01593","P01611","io"
"P01593","A0M8Q6","io"
"P01593","P01780","io"
"P01593","P01602","io"
"P01593","P01721","io"
"P01593","P01766","io"
"P01593","P80748","io"
"P01593","P01594","io"
"P01593","P06312","io"
"P01593","P01768","io"
"P01593","P04432","io"
"P01593","P04211","io"
"P01593","P01871","io"
"P01593","P01703","io"
"P01593","P01619","io"
"P01593","P06331","io"
"P01593","P01763","io"
"P01593","P0CF74","io"
"P01593","P01715","io"
"P01593","P40259","io"
"P01593","P01709","io"
"P01593","P01615","io"
"P01593","P01714","io"
"P01593","P01814","io"
"P01593","P01767","io"
"P01593","P01817","io"
"P01593","P01762","io"
"P01593","P01718","io"
"P01593","P01705","io"
"P01593","P01743","io"
"P01593","P01764","io"
"P01593","P11912","io"
"P01593","P01704","io"
"P01593","P06315","io"
"P01593","P01717","io"
"P01593","P0CG04","io"
"P01593","P01824","io"
"P01593","P01700","io"
"P01593","P04433","io"
"P01593","P01601","io"
"P01593","P01599","io"
"P01593","P01782","io"
"P01593","P01706","io"
"P01593","P01614","io"
"P01593","A2NJV5","io"
"P01593","P01701","io"
"P01593","P01834","io"
"P01593","P01825","io"
"P03952","P05155","io"
"P04430","P01780","io"
"P04430","P01763","io"
"P04430","P01615","io"
"P04430","P01700","io"
"P04430","P01721","io"
"P04430","P01772","io"
"P04430","P01767","io"
"P04430","P01762","io"
"P04430","P01714","io"
"P04430","P01871","io"
"P04430","P01718","io"
"P04430","P0CF74","io"
"P04430","P01599","io"
"P04430","P01709","io"
"P04430","P01705","io"
"P04430","P06310","io"
"P04430","P01766","io"
"P04430","P01717","io"
"P04430","P01817","io"
"P04430","P01601","io"
"P04430","P01743","io"
"P04430","P01814","io"
"P04430","P11912","io"
"P04430","P06315","io"
"P04430","P01602","io"
"P04430","P01619","io"
"P04430","P01824","io"
"P04430","P06312","io"
"P04430","P01742","io"
"P04430","P0CG04","io"
"P04430","P01597","io"
"P04430","P01593","io"
"P04430","P80748","io"
"P04430","P01782","io"
"P04430","P01764","io"
"P04430","P01594","io"
"P04430","P01699","io"
"P04430","P40259","io"
"P04430","P01624","io"
"P04430","P04211","io"
"P04430","P01834","io"
"P04430","P01825","io"
"P04430","P04432","io"
"P04430","A2NJV5","io"
"P04430","P04433","io"
"P04430","P01706","io"
"P04430","P01611","io"
"P04430","P01768","io"
"P04430","P01704","io"
"P04430","P01703","io"
"P04430","P06331","io"
"P04430","P01715","io"
"P04430","P01701","io"
"P04430","A0M8Q6","io"
"P04430","P01880","io"
"P04430","P01614","io"
"P01599","P01817","io"
"P01599","P01602","io"
"P01599","P01763","io"
"P01599","P01743","io"
"P01599","P40259","io"
"P01599","P01834","io"
"P01599","P01762","io"
"P01599","P01704","io"
"P01599","P01701","io"
"P01599","P01709","io"
"P01599","P01611","io"
"P01599","P01814","io"
"P01599","P01700","io"
"P01599","P01825","io"
"P01599","P01703","io"
"P01599","P01624","io"
"P01599","P01615","io"
"P01599","P01706","io"
"P01599","P01619","io"
"P01599","P04211","io"
"P01599","P01705","io"
"P01599","P80748","io"
"P01599","P01766","io"
"P01599","P01780","io"
"P01599","P04433","io"
"P01599","P04432","io"
"P01599","P01614","io"
"P01599","P01699","io"
"P01599","P01594","io"
"P01599","P11912","io"
"P01599","P01593","io"
"P01599","P01782","io"
"P01599","P06312","io"
"P01599","P01714","io"
"P01599","P0CF74","io"
"P01599","P0CG04","io"
"P01599","P01715","io"
"P01599","P01721","io"
"P01599","P01764","io"
"P01599","P06331","io"
"P01599","P01871","io"
"P01599","P06310","io"
"P01599","P01717","io"
"P01599","P01880","io"
"P01599","P01824","io"
"P01599","P01601","io"
"P01599","P06315","io"
"P01599","P01772","io"
"P01599","A0M8Q6","io"
"P01599","P01767","io"
"P01599","P01768","io"
"P01599","P01597","io"
"P01599","P04430","io"
"P01599","P01718","io"
"P01599","P01742","io"
"P01599","A2NJV5","io"
"P01042","P30411","io"
"P01042","P46663","io"
"P01602","P01700","io"
"P01602","P06331","io"
"P01602","P01705","io"
"P01602","P01763","io"
"P01602","P01624","io"
"P01602","P01703","io"
"P01602","P40259","io"
"P01602","P06310","io"
"P01602","P01871","io"
"P01602","P80748","io"
"P01602","P01766","io"
"P01602","P01611","io"
"P01602","P01780","io"
"P01602","P01764","io"
"P01602","P0CG04","io"
"P01602","P01706","io"
"P01602","P04433","io"
"P01602","P06315","io"
"P01602","P04430","io"
"P01602","P01715","io"
"P01602","P04432","io"
"P01602","P01599","io"
"P01602","P0CF74","io"
"P01602","A2NJV5","io"
"P01602","P01817","io"
"P01602","P01742","io"
"P01602","P11912","io"
"P01602","P04211","io"
"P01602","P01615","io"
"P01602","P01709","io"
"P01602","P01699","io"
"P01602","P01743","io"
"P01602","P01814","io"
"P01602","P01825","io"
"P01602","P01714","io"
"P01602","P01762","io"
"P01602","P01717","io"
"P01602","P01594","io"
"P01602","P01614","io"
"P01602","P01782","io"
"P01602","P01619","io"
"P01602","P01767","io"
"P01602","P01772","io"
"P01602","A0M8Q6","io"
"P01602","P01597","io"
"P01602","P01768","io"
"P01602","P01721","io"
"P01602","P01880","io"
"P01602","P01701","io"
"P01602","P01824","io"
"P01602","P01704","io"
"P01602","P06312","io"
"P01602","P01718","io"
"P01602","P01834","io"
"P01602","P01593","io"
"P01602","P01601","io"
"P01619","P01814","io"
"P01619","P01699","io"
"P01619","P0CG04","io"
"P01619","P01701","io"
"P01619","P01700","io"
"P01619","P04433","io"
"P01619","P04430","io"
"P01619","A0M8Q6","io"
"P01619","P01763","io"
"P01619","P01706","io"
"P01619","P01718","io"
"P01619","P01714","io"
"P01619","P06315","io"
"P01619","P01768","io"
"P01619","P06312","io"
"P01619","P01602","io"
"P01619","P01721","io"
"P01619","P04211","io"
"P01619","P06310","io"
"P01619","P01615","io"
"P01619","P01766","io"
"P01619","P01703","io"
"P01619","P01614","io"
"P01619","P11912","io"
"P01619","P01597","io"
"P01619","P01743","io"
"P01619","P80748","io"
"P01619","P01834","io"
"P01619","P01709","io"
"P01619","P01705","io"
"P01619","P01767","io"
"P01619","P01594","io"
"P01619","P01824","io"
"P01619","P01601","io"
"P01619","P01780","io"
"P01619","P01611","io"
"P01619","P01871","io"
"P01619","P01704","io"
"P01619","P01717","io"
"P01619","P01772","io"
"P01619","P01742","io"
"P01619","P01817","io"
"P01619","P40259","io"
"P01619","P01764","io"
"P01619","P04432","io"
"P01619","P01880","io"
"P01619","A2NJV5","io"
"P01619","P0CF74","io"
"P01619","P01782","io"
"P01619","P01762","io"
"P01619","P01599","io"
"P01619","P01624","io"
"P01619","P01715","io"
"P01619","P01825","io"
"P01619","P06331","io"
"P01619","P01593","io"
"P06312","P01706","io"
"P06312","P01824","io"
"P06312","P01614","io"
"P06312","P01602","io"
"P06312","P01743","io"
"P06312","P01762","io"
"P06312","A0M8Q6","io"
"P06312","P01772","io"
"P06312","P01721","io"
"P06312","P01764","io"
"P06312","P01763","io"
"P06312","P04430","io"
"P06312","P06315","io"
"P06312","P01601","io"
"P06312","P01611","io"
"P06312","P01619","io"
"P06312","P01768","io"
"P06312","P01767","io"
"P06312","P80748","io"
"P06312","P01705","io"
"P06312","P01599","io"
"P06312","P01880","io"
"P06312","P01703","io"
"P06312","P01594","io"
"P06312","P40259","io"
"P06312","P04433","io"
"P06312","P01624","io"
"P06312","P01701","io"
"P06312","P01615","io"
"P06312","P01766","io"
"P06312","P01714","io"
"P06312","P01715","io"
"P06312","P01709","io"
"P06312","P01717","io"
"P06312","P04211","io"
"P06312","P01782","io"
"P06312","P0CG04","io"
"P06312","P01780","io"
"P06312","P01817","io"
"P06312","P01597","io"
"P06312","A2NJV5","io"
"P06312","P01825","io"
"P06312","P04432","io"
"P06312","P01704","io"
"P06312","P01814","io"
"P06312","P01718","io"
"P06312","P06331","io"
"P06312","P01834","io"
"P06312","P01593","io"
"P06312","P01871","io"
"P06312","P01699","io"
"P06312","P06310","io"
"P06312","P11912","io"
"P06312","P0CF74","io"
"P06312","P01742","io"
"P06312","P01700","io"
"P01601","P01597","io"
"P01601","P04211","io"
"P01601","P01834","io"
"P01601","P01599","io"
"P01601","P11912","io"
"P01601","P01767","io"
"P01601","P01714","io"
"P01601","P01742","io"
"P01601","P01780","io"
"P01601","P06331","io"
"P01601","P01766","io"
"P01601","P01701","io"
"P01601","P06312","io"
"P01601","A0M8Q6","io"
"P01601","P0CF74","io"
"P01601","P01768","io"
"P01601","P04430","io"
"P01601","P06310","io"
"P01601","P01880","io"
"P01601","P0CG04","io"
"P01601","P01721","io"
"P01601","P01624","io"
"P01601","P04433","io"
"P01601","P01706","io"
"P01601","P01824","io"
"P01601","P01817","io"
"P01601","P01743","io"
"P01601","P01594","io"
"P01601","P01782","io"
"P01601","P01762","io"
"P01601","P01602","io"
"P01601","P01814","io"
"P01601","P01717","io"
"P01601","P01825","io"
"P01601","P40259","io"
"P01601","P01615","io"
"P01601","P01772","io"
"P01601","P01700","io"
"P01601","P01763","io"
"P01601","P01718","io"
"P01601","P01709","io"
"P01601","P01619","io"
"P01601","P01614","io"
"P01601","P01611","io"
"P01601","P80748","io"
"P01601","P01699","io"
"P01601","P04432","io"
"P01601","P01704","io"
"P01601","P06315","io"
"P01601","P01715","io"
"P01601","A2NJV5","io"
"P01601","P01705","io"
"P01601","P01703","io"
"P01601","P01871","io"
"P01601","P01593","io"
"P01601","P01764","io"
"P04432","P01814","io"
"P04432","P01701","io"
"P04432","P04430","io"
"P04432","P01699","io"
"P04432","P01834","io"
"P04432","P0CF74","io"
"P04432","P01743","io"
"P04432","P01715","io"
"P04432","P01704","io"
"P04432","P01824","io"
"P04432","P01817","io"
"P04432","P01763","io"
"P04432","P01718","io"
"P04432","P01597","io"
"P04432","P01780","io"
"P04432","P06331","io"
"P04432","P01772","io"
"P04432","P01615","io"
"P04432","A2NJV5","io"
"P04432","P01717","io"
"P04432","P01619","io"
"P04432","P40259","io"
"P04432","P01700","io"
"P04432","P01599","io"
"P04432","P01880","io"
"P04432","P01768","io"
"P04432","P11912","io"
"P04432","P01742","io"
"P04432","P01767","io"
"P04432","P06312","io"
"P04432","P06315","io"
"P04432","P01614","io"
"P04432","P01871","io"
"P04432","P04211","io"
"P04432","P01624","io"
"P04432","P01706","io"
"P04432","P80748","io"
"P04432","P01709","io"
"P04432","P0CG04","io"
"P04432","P01762","io"
"P04432","P01766","io"
"P04432","P01594","io"
"P04432","P06310","io"
"P04432","P01705","io"
"P04432","P01764","io"
"P04432","P01593","io"
"P04432","P01714","io"
"P04432","P01602","io"
"P04432","A0M8Q6","io"
"P04432","P01611","io"
"P04432","P01703","io"
"P04432","P01782","io"
"P04432","P01601","io"
"P04432","P01825","io"
"P04432","P01721","io"
"P04432","P04433","io"
"P01700","P01742","io"
"P01700","P01782","io"
"P01700","P04433","io"
"P01700","P01704","io"
"P01700","P01594","io"
"P01700","P01593","io"
"P01700","P01743","io"
"P01700","P06310","io"
"P01700","P01764","io"
"P01700","P01814","io"
"P01700","A0M8Q6","io"
"P01700","P01706","io"
"P01700","P01824","io"
"P01700","P04432","io"
"P01700","P01703","io"
"P01700","P80748","io"
"P01700","P01614","io"
"P01700","P01817","io"
"P01700","P01611","io"
"P01700","P01599","io"
"P01700","P01767","io"
"P01700","P01619","io"
"P01700","P01709","io"
"P01700","P04430","io"
"P01700","P01825","io"
"P01700","P01762","io"
"P01700","P40259","io"
"P01700","P01624","io"
"P01700","P01715","io"
"P01700","P0CG04","io"
"P01700","P01718","io"
"P01700","P01714","io"
"P01700","P01705","io"
"P01700","P01699","io"
"P01700","P06315","io"
"P01700","P01768","io"
"P01700","P01601","io"
"P01700","P01721","io"
"P01700","P01717","io"
"P01700","P01871","io"
"P01700","P01701","io"
"P01700","P01597","io"
"P01700","P0CF74","io"
"P01700","P06312","io"
"P01700","P11912","io"
"P01700","P01602","io"
"P01700","P01763","io"
"P01700","P01780","io"
"P01700","P01615","io"
"P01700","P01766","io"
"P01700","P04211","io"
"P01700","P01834","io"
"P01700","A2NJV5","io"
"P01700","P01772","io"
"P01700","P01880","io"
"P01700","P06331","io"
"P01714","P01597","io"
"P01714","P01611","io"
"P01714","P01721","io"
"P01714","P11912","io"
"P01714","P01880","io"
"P01714","P01700","io"
"P01714","P04430","io"
"P01714","P01817","io"
"P01714","P06331","io"
"P01714","P80748","io"
"P01714","P06315","io"
"P01714","P01705","io"
"P01714","P01709","io"
"P01714","P0CF74","io"
"P01714","P01706","io"
"P01714","P01718","io"
"P01714","P01824","io"
"P01714","P01764","io"
"P01714","P01743","io"
"P01714","P01599","io"
"P01714","P01624","io"
"P01714","A0M8Q6","io"
"P01714","P06310","io"
"P01714","P04433","io"
"P01714","P01699","io"
"P01714","P01814","io"
"P01714","P01614","io"
"P01714","P01871","io"
"P01714","P01762","io"
"P01714","P01704","io"
"P01714","P0CG04","io"
"P01714","P01780","io"
"P01714","P01768","io"
"P01714","P01717","io"
"P01714","P01782","io"
"P01714","P01593","io"
"P01714","P06312","io"
"P01714","P04211","io"
"P01714","P01767","io"
"P01714","P01615","io"
"P01714","P01601","io"
"P01714","P01701","io"
"P01714","P01594","io"
"P01714","P01703","io"
"P01714","A2NJV5","io"
"P01714","P01766","io"
"P01714","P40259","io"
"P01714","P01772","io"
"P01714","P01825","io"
"P01714","P01619","io"
"P01714","P01742","io"
"P01714","P01602","io"
"P01714","P04432","io"
"P01714","P01715","io"
"P01714","P01834","io"
"P01714","P01763","io"
"P01721","P01615","io"
"P01721","P0CG04","io"
"P01721","P01742","io"
"P01721","P01699","io"
"P01721","P01700","io"
"P01721","P01814","io"
"P01721","P01780","io"
"P01721","P01762","io"
"P01721","P01764","io"
"P01721","P04430","io"
"P01721","P01599","io"
"P01721","P01871","io"
"P01721","P01593","io"
"P01721","P01624","io"
"P01721","P01705","io"
"P01721","P01768","io"
"P01721","P01601","io"
"P01721","P80748","io"
"P01721","P01597","io"
"P01721","P01743","io"
"P01721","P01880","io"
"P01721","P06312","io"
"P01721","P01611","io"
"P01721","P01772","io"
"P01721","P01619","io"
"P01721","P40259","io"
"P01721","A0M8Q6","io"
"P01721","P0CF74","io"
"P01721","P01824","io"
"P01721","P01703","io"
"P01721","P01717","io"
"P01721","P01701","io"
"P01721","P04211","io"
"P01721","P01766","io"
"P01721","P01834","io"
"P01721","P04432","io"
"P01721","A2NJV5","io"
"P01721","P01714","io"
"P01721","P04433","io"
"P01721","P01718","io"
"P01721","P01706","io"
"P01721","P01704","io"
"P01721","P06331","io"
"P01721","P01767","io"
"P01721","P01709","io"
"P01721","P01782","io"
"P01721","P06315","io"
"P01721","P01817","io"
"P01721","P01825","io"
"P01721","P06310","io"
"P01721","P01763","io"
"P01721","P01594","io"
"P01721","P01602","io"
"P01721","P11912","io"
"P01721","P01715","io"
"P01721","P01614","io"
"P01701","P01762","io"
"P01701","P01601","io"
"P01701","P01705","io"
"P01701","P01717","io"
"P01701","P04211","io"
"P01701","P04433","io"
"P01701","P40259","io"
"P01701","P01624","io"
"P01701","P01714","io"
"P01701","P01825","io"
"P01701","P01703","io"
"P01701","P01766","io"
"P01701","P01767","io"
"P01701","P80748","io"
"P01701","P01599","io"
"P01701","P01594","io"
"P01701","P01709","io"
"P01701","P01597","io"
"P01701","P01824","io"
"P01701","P01768","io"
"P01701","P01834","io"
"P01701","P01619","io"
"P01701","P0CG04","io"
"P01701","P01763","io"
"P01701","P01880","io"
"P01701","P04432","io"
"P01701","P01782","io"
"P01701","P01704","io"
"P01701","P01611","io"
"P01701","P01614","io"
"P01701","P04430","io"
"P01701","P01718","io"
"P01701","P06310","io"
"P01701","P01742","io"
"P01701","P01780","io"
"P01701","P01700","io"
"P01701","P01743","io"
"P01701","P01721","io"
"P01701","P01706","io"
"P01701","P06315","io"
"P01701","P0CF74","io"
"P01701","P01715","io"
"P01701","P01699","io"
"P01701","P06312","io"
"P01701","P01602","io"
"P01701","P01615","io"
"P01701","P01817","io"
"P01701","P01772","io"
"P01701","P01871","io"
"P01701","A2NJV5","io"
"P01701","P01814","io"
"P01701","P06331","io"
"P01701","P01764","io"
"P01701","P11912","io"
"P01701","A0M8Q6","io"
"P01701","P01593","io"
"P01706","P01772","io"
"P01706","P01715","io"
"P01706","P01599","io"
"P01706","P01703","io"
"P01706","P06312","io"
"P01706","P01814","io"
"P01706","P01705","io"
"P01706","A0M8Q6","io"
"P01706","P01594","io"
"P01706","P01593","io"
"P01706","P01871","io"
"P01706","P01742","io"
"P01706","P04433","io"
"P01706","P01762","io"
"P01706","P01714","io"
"P01706","P01764","io"
"P01706","P01767","io"
"P01706","P01763","io"
"P01706","P04432","io"
"P01706","P01768","io"
"P01706","P80748","io"
"P01706","P06310","io"
"P01706","P01701","io"
"P01706","P01780","io"
"P01706","P01766","io"
"P01706","P01782","io"
"P01706","P40259","io"
"P01706","P01704","io"
"P01706","P01834","io"
"P01706","P01624","io"
"P01706","P01824","io"
"P01706","P0CF74","io"
"P01706","P01615","io"
"P01706","P06331","io"
"P01706","A2NJV5","io"
"P01706","P01718","io"
"P01706","P01699","io"
"P01706","P01619","io"
"P01706","P01817","io"
"P01706","P01717","io"
"P01706","P01611","io"
"P01706","P01601","io"
"P01706","P01721","io"
"P01706","P04211","io"
"P01706","P0CG04","io"
"P01706","P06315","io"
"P01706","P04430","io"
"P01706","P01700","io"
"P01706","P01825","io"
"P01706","P01880","io"
"P01706","P11912","io"
"P01706","P01743","io"
"P01706","P01614","io"
"P01706","P01602","io"
"P01706","P01597","io"
"P01706","P01709","io"
"P01715","P01772","io"
"P01715","P01597","io"
"P01715","P01619","io"
"P01715","P01601","io"
"P01715","P01824","io"
"P01715","P01814","io"
"P01715","P40259","io"
"P01715","P01615","io"
"P01715","P01721","io"
"P01715","P01599","io"
"P01715","P0CG04","io"
"P01715","P01703","io"
"P01715","P01880","io"
"P01715","P01764","io"
"P01715","P04430","io"
"P01715","P01594","io"
"P01715","P01767","io"
"P01715","P01763","io"
"P01715","P01593","io"
"P01715","A0M8Q6","io"
"P01715","P01714","io"
"P01715","P06310","io"
"P01715","P01706","io"
"P01715","P01704","io"
"P01715","P80748","io"
"P01715","P01705","io"
"P01715","P01871","io"
"P01715","P01817","io"
"P01715","P01768","io"
"P01715","P06312","io"
"P01715","P04211","io"
"P01715","P01834","io"
"P01715","P06315","io"
"P01715","P01743","io"
"P01715","P11912","io"
"P01715","P01602","io"
"P01715","A2NJV5","io"
"P01715","P01718","io"
"P01715","P0CF74","io"
"P01715","P01762","io"
"P01715","P01825","io"
"P01715","P06331","io"
"P01715","P01780","io"
"P01715","P04433","io"
"P01715","P01766","io"
"P01715","P01700","io"
"P01715","P01699","io"
"P01715","P01782","io"
"P01715","P01614","io"
"P01715","P01717","io"
"P01715","P01701","io"
"P01715","P01624","io"
"P01715","P01742","io"
"P01715","P04432","io"
"P01715","P01709","io"
"P01715","P01611","io"
"P01717","P01742","io"
"P01717","P01703","io"
"P01717","A0M8Q6","io"
"P01717","P01611","io"
"P01717","P06312","io"
"P01717","P01704","io"
"P01717","P01824","io"
"P01717","P04432","io"
"P01717","P01709","io"
"P01717","P01814","io"
"P01717","P01721","io"
"P01717","P01768","io"
"P01717","P06310","io"
"P01717","P01715","io"
"P01717","P06331","io"
"P01717","P01772","io"
"P01717","P01614","io"
"P01717","P01718","io"
"P01717","P01601","io"
"P01717","P01701","io"
"P01717","P01700","io"
"P01717","P01615","io"
"P01717","P01834","io"
"P01717","P01599","io"
"P01717","P01714","io"
"P01717","P06315","io"
"P01717","P01597","io"
"P01717","P0CG04","io"
"P01717","P01593","io"
"P01717","P01594","io"
"P01717","P01743","io"
"P01717","P01871","io"
"P01717","P01780","io"
"P01717","P01763","io"
"P01717","P04433","io"
"P01717","P01706","io"
"P01717","P01766","io"
"P01717","P01767","io"
"P01717","P01619","io"
"P01717","P40259","io"
"P01717","P01762","io"
"P01717","P0CF74","io"
"P01717","P01764","io"
"P01717","P01624","io"
"P01717","A2NJV5","io"
"P01717","P01705","io"
"P01717","P01880","io"
"P01717","P01825","io"
"P01717","P01602","io"
"P01717","P01817","io"
"P01717","P04430","io"
"P01717","P04211","io"
"P01717","P80748","io"
"P01717","P01782","io"
"P01717","P11912","io"
"P01717","P01699","io"
"P01718","P01701","io"
"P01718","P01780","io"
"P01718","P01704","io"
"P01718","P01825","io"
"P01718","P01624","io"
"P01718","P04430","io"
"P01718","P01782","io"
"P01718","P01614","io"
"P01718","P04433","io"
"P01718","P0CF74","io"
"P01718","P01814","io"
"P01718","A0M8Q6","io"
"P01718","P01714","io"
"P01718","P06312","io"
"P01718","P01743","io"
"P01718","P80748","io"
"P01718","P04432","io"
"P01718","P01706","io"
"P01718","P11912","io"
"P01718","P01703","io"
"P01718","P01705","io"
"P01718","P0CG04","io"
"P01718","P01764","io"
"P01718","P01834","io"
"P01718","P01709","io"
"P01718","P01772","io"
"P01718","P06315","io"
"P01718","P01601","io"
"P01718","P01717","io"
"P01718","P01766","io"
"P01718","P01619","io"
"P01718","P01742","io"
"P01718","P01700","io"
"P01718","P01599","io"
"P01718","P01763","io"
"P01718","P01593","io"
"P01718","P01721","io"
"P01718","P01880","io"
"P01718","P01762","io"
"P01718","P01602","io"
"P01718","P01699","io"
"P01718","P01817","io"
"P01718","P40259","io"
"P01718","P01824","io"
"P01718","P01594","io"
"P01718","P01871","io"
"P01718","P01611","io"
"P01718","P06331","io"
"P01718","P01768","io"
"P01718","P01597","io"
"P01718","P06310","io"
"P01718","P01715","io"
"P01718","P01767","io"
"P01718","A2NJV5","io"
"P01718","P04211","io"
"P01718","P01615","io"
"P01703","P01764","io"
"P01703","P01871","io"
"P01703","P01718","io"
"P01703","P01700","io"
"P01703","P01780","io"
"P01703","P01715","io"
"P01703","P01709","io"
"P01703","P01619","io"
"P01703","P01825","io"
"P01703","P01762","io"
"P01703","P04211","io"
"P01703","P01594","io"
"P01703","P01767","io"
"P01703","P01880","io"
"P01703","P01782","io"
"P01703","P40259","io"
"P01703","P01768","io"
"P01703","P01601","io"
"P01703","P01763","io"
"P01703","P01624","io"
"P01703","P01743","io"
"P01703","P06315","io"
"P01703","P01814","io"
"P01703","P01602","io"
"P01703","P80748","io"
"P01703","P0CF74","io"
"P01703","P06310","io"
"P01703","P01615","io"
"P01703","P0CG04","io"
"P01703","P01705","io"
"P01703","P01597","io"
"P01703","P04433","io"
"P01703","P01766","io"
"P01703","P04430","io"
"P01703","P01772","io"
"P01703","P01701","io"
"P01703","P01611","io"
"P01703","P06331","io"
"P01703","P06312","io"
"P01703","A0M8Q6","io"
"P01703","P01704","io"
"P01703","P01699","io"
"P01703","A2NJV5","io"
"P01703","P01721","io"
"P01703","P01717","io"
"P01703","P01824","io"
"P01703","P01614","io"
"P01703","P01817","io"
"P01703","P11912","io"
"P01703","P01834","io"
"P01703","P01706","io"
"P01703","P04432","io"
"P01703","P01714","io"
"P01703","P01593","io"
"P01703","P01742","io"
"P01703","P01599","io"
"P01709","P06315","io"
"P01709","P01597","io"
"P01709","P01817","io"
"P01709","P01825","io"
"P01709","P01615","io"
"P01709","P01780","io"
"P01709","P01704","io"
"P01709","P01614","io"
"P01709","P04432","io"
"P01709","P01742","io"
"P01709","P01768","io"
"P01709","P01624","io"
"P01709","P01762","io"
"P01709","P0CF74","io"
"P01709","P01767","io"
"P01709","P0CG04","io"
"P01709","P01699","io"
"P01709","P01834","io"
"P01709","P01703","io"
"P01709","P01599","io"
"P01709","P01594","io"
"P01709","P01766","io"
"P01709","P01611","io"
"P01709","P01763","io"
"P01709","P01743","io"
"P01709","P01772","io"
"P01709","P04211","io"
"P01709","P01814","io"
"P01709","P01880","io"
"P01709","P01871","io"
"P01709","P40259","io"
"P01709","P04433","io"
"P01709","A0M8Q6","io"
"P01709","P06310","io"
"P01709","P01721","io"
"P01709","P01593","io"
"P01709","P01701","io"
"P01709","P06312","io"
"P01709","P04430","io"
"P01709","P01714","io"
"P01709","P01717","io"
"P01709","P01700","io"
"P01709","P01824","io"
"P01709","P11912","io"
"P01709","P01602","io"
"P01709","P80748","io"
"P01709","P01619","io"
"P01709","A2NJV5","io"
"P01709","P01764","io"
"P01709","P01706","io"
"P01709","P01715","io"
"P01709","P01782","io"
"P01709","P06331","io"
"P01709","P01705","io"
"P01709","P01601","io"
"P01709","P01718","io"
"P01705","P01599","io"
"P01705","A2NJV5","io"
"P01705","P01602","io"
"P01705","P01743","io"
"P01705","P80748","io"
"P01705","P01624","io"
"P01705","P01766","io"
"P01705","P01615","io"
"P01705","P06331","io"
"P01705","P01782","io"
"P01705","P01699","io"
"P01705","P01763","io"
"P01705","P01717","io"
"P01705","P01814","io"
"P01705","P01601","io"
"P01705","P01619","io"
"P01705","P01593","io"
"P01705","P0CF74","io"
"P01705","A0M8Q6","io"
"P01705","P01871","io"
"P01705","P01764","io"
"P01705","P01714","io"
"P01705","P06310","io"
"P01705","P01834","io"
"P01705","P01700","io"
"P01705","P01762","io"
"P01705","P01715","io"
"P01705","P0CG04","io"
"P01705","P01709","io"
"P01705","P06315","io"
"P01705","P01611","io"
"P01705","P04430","io"
"P01705","P01718","io"
"P01705","P01594","io"
"P01705","P04432","io"
"P01705","P01704","io"
"P01705","P01817","io"
"P01705","P01614","io"
"P01705","P11912","io"
"P01705","P01768","io"
"P01705","P04211","io"
"P01705","P40259","io"
"P01705","P06312","io"
"P01705","P04433","io"
"P01705","P01703","io"
"P01705","P01825","io"
"P01705","P01721","io"
"P01705","P01772","io"
"P01705","P01597","io"
"P01705","P01767","io"
"P01705","P01824","io"
"P01705","P01701","io"
"P01705","P01742","io"
"P01705","P01780","io"
"P01705","P01706","io"
"P01705","P01880","io"
"P80748","P01742","io"
"P80748","P01614","io"
"P80748","P01715","io"
"P80748","P01601","io"
"P80748","P01824","io"
"P80748","P01611","io"
"P80748","P06315","io"
"P80748","P01767","io"
"P80748","P01624","io"
"P80748","P01701","io"
"P80748","A0M8Q6","io"
"P80748","P01704","io"
"P80748","P01699","io"
"P80748","P01593","io"
"P80748","P11912","io"
"P80748","P01705","io"
"P80748","P01619","io"
"P80748","P01718","io"
"P80748","P01772","io"
"P80748","P01764","io"
"P80748","P01706","io"
"P80748","P01766","io"
"P80748","P01700","io"
"P80748","P01599","io"
"P80748","P01594","io"
"P80748","P40259","io"
"P80748","P01714","io"
"P80748","P01782","io"
"P80748","P01703","io"
"P80748","P01780","io"
"P80748","P01880","io"
"P80748","P04430","io"
"P80748","P01709","io"
"P80748","P01817","io"
"P80748","P01871","io"
"P80748","P04433","io"
"P80748","P01615","io"
"P80748","P01762","io"
"P80748","P0CG04","io"
"P80748","P01602","io"
"P80748","P06310","io"
"P80748","P01834","io"
"P80748","P01825","io"
"P80748","P01763","io"
"P80748","P04432","io"
"P80748","A2NJV5","io"
"P80748","P0CF74","io"
"P80748","P01717","io"
"P80748","P01743","io"
"P80748","P01768","io"
"P80748","P01721","io"
"P80748","P06312","io"
"P80748","P04211","io"
"P80748","P01597","io"
"P80748","P06331","io"
"P80748","P01814","io"
"P01699","P11912","io"
"P01699","P01762","io"
"P01699","P01714","io"
"P01699","P01703","io"
"P01699","P01817","io"
"P01699","P01721","io"
"P01699","P01594","io"
"P01699","P01880","io"
