"from","to","type"
"P49207","P61353","io"
"P49207","P62841","io"
"P49207","P62701","io"
"P49207","P18621","io"
"P49207","P61247","io"
"P49207","P46776","io"
"P49207","P08708","io"
"P49207","P62913","io"
"P49207","P36578","io"
"P49207","P84098","io"
"P49207","P05386","io"
"P49207","P63220","io"
"P49207","Q969Q0","io"
"P49207","P46778","io"
"P49207","P62987","io"
"P49207","P62280","io"
"P49207","P39019","io"
"P49207","P26373","io"
"P49207","Q92901","io"
"P49207","P42766","io"
"P49207","P25398","io"
"P49207","P62854","io"
"P49207","Q6P5R6","io"
"P49207","Q71UM5","io"
"P49207","P60866","io"
"P49207","P62851","io"
"P49207","P62906","io"
"P49207","P50914","io"
"P49207","P62899","io"
"P49207","P22090","io"
"P49207","P61927","io"
"P49207","P62829","io"
"P49207","Q07020","io"
"P49207","Q9UNX3","io"
"P49207","Q9Y3U8","io"
"P49207","P46781","io"
"P49207","P62847","io"
"P49207","P63173","io"
"P49207","P61254","io"
"P49207","P83731","io"
"P49207","P62891","io"
"P49207","P18077","io"
"P49207","P40429","io"
"P49207","P62273","io"
"P49207","P61313","io"
"P49207","P35268","io"
"P49207","P42677","io"
"P49207","P05387","io"
"P83881","Q71UM5","io"
"P83881","P62280","io"
"P83881","P36578","io"
"P83881","P05388","io"
"P83881","P62701","io"
"P83881","P15880","io"
"P83881","P62847","io"
"P83881","Q9Y3U8","io"
"P83881","P62424","io"
"P83881","P46781","io"
"P83881","P62913","io"
"P83881","P50914","io"
"P83881","P62263","io"
"P83881","P39019","io"
"P83881","P62753","io"
"P83881","P62249","io"
"P83881","P62841","io"
"P83881","P46777","io"
"P83881","P22090","io"
"P83881","P39023","io"
"P83881","P08708","io"
"P83881","P61247","io"
"P83881","P62917","io"
"P83881","Q96EH5","io"
"P83881","Q02543","io"
"P83881","P26373","io"
"P83881","P46779","io"
"P83881","P63220","io"
"P83881","P30050","io"
"P83881","P46783","io"
"P83881","P62899","io"
"P83881","P62888","io"
"P83881","P42677","io"
"P83881","P62854","io"
"P83881","P46776","io"
"P83881","P46782","io"
"P83881","P40429","io"
"P83881","P61513","io"
"P83881","P62979","io"
"P83881","Q92901","io"
"P83881","P46778","io"
"P83881","P47914","io"
"P83881","P61313","io"
"P83881","P32969","io"
"P83881","P62851","io"
"P83881","P62750","io"
"P83881","P60866","io"
"P83881","Q02878","io"
"P83881","Q07020","io"
"P83881","P61254","io"
"P83881","Q8TD47","io"
"P83881","P18621","io"
"P83881","P35268","io"
"P83881","P18077","io"
"P83881","Q96L21","io"
"P83881","P62945","io"
"P83881","P18124","io"
"P83881","P62241","io"
"P83881","P62829","io"
"P83881","P42766","io"
"P83881","P62266","io"
"P83881","P84098","io"
"P83881","P62910","io"
"P83881","P83731","io"
"P83881","P27635","io"
"P83881","P49207","io"
"P83881","P63173","io"
"P83881","P05387","io"
"P83881","P62906","io"
"P83881","Q969Q0","io"
"P83881","P61353","io"
"P83881","P62277","io"
"P83881","P62273","io"
"P83881","P62244","io"
"P83881","P62891","io"
"P83881","P62081","io"
"P83881","P62269","io"
"P83881","P62987","io"
"P83881","P61927","io"
"P83881","P23396","io"
"P83881","P25398","io"
"P83881","P62861","io"
"P83881","O60841","io"
"P83881","P62857","io"
"P83881","Q6P5R6","io"
"P83881","P08865","io"
"P83881","Q9UNX3","io"
"P83881","P05386","io"
"P62891","P22090","io"
"P62891","P39023","io"
"P62891","P26373","io"
"P62891","P47914","io"
"P62891","P46782","io"
"P62891","P62910","io"
"P62891","P15880","io"
"P62891","P62847","io"
"P62891","P08865","io"
"P62891","P35268","io"
"P62891","P42677","io"
"P62891","P62917","io"
"P62891","P63173","io"
"P62891","P62280","io"
"P62891","P61927","io"
"P62891","P25398","io"
"P62891","P61247","io"
"P62891","P62906","io"
"P62891","P40429","io"
"P62891","P62899","io"
"P62891","P23396","io"
"P62891","P46777","io"
"P62891","P62888","io"
"P62891","P62861","io"
"P62891","Q71UM5","io"
"P62891","P49207","io"
"P62891","P30050","io"
"P62891","P36578","io"
"P62891","P62854","io"
"P62891","Q07020","io"
"P62891","P62081","io"
"P62891","P62851","io"
"P62891","P62424","io"
"P62891","Q9Y3U8","io"
"P62891","P08708","io"
"P62891","P46783","io"
"P62891","Q8TD47","io"
"P62891","P46776","io"
"P62891","P62277","io"
"P62891","P42766","io"
"P62891","P62750","io"
"P62891","P61313","io"
"P62891","P62249","io"
"P62891","P32969","io"
"P62891","P05388","io"
"P62891","P62244","io"
"P62891","P62269","io"
"P62891","P62913","io"
"P62891","P18077","io"
"P62891","P62266","io"
"P62891","P62857","io"
"P62891","P62979","io"
"P62891","O60841","io"
"P62891","P18621","io"
"P62891","P46781","io"
"P62891","Q6P5R6","io"
"P62891","P63220","io"
"P62891","P61513","io"
"P62891","P62829","io"
"P62891","P50914","io"
"P62891","Q96EH5","io"
"P62891","P61353","io"
"P62891","Q9UNX3","io"
"P62891","P39019","io"
"P62891","P05386","io"
"P62891","P46778","io"
"P62891","P83881","io"
"P62891","P60866","io"
"P62891","Q96L21","io"
"P62891","P62987","io"
"P62891","P62753","io"
"P62891","Q969Q0","io"
"P62891","P83731","io"
"P62891","P62241","io"
"P62891","P18124","io"
"P62891","Q02543","io"
"P62891","P05387","io"
"P62891","P62263","io"
"P62891","P84098","io"
"P62891","P61254","io"
"P62891","P62701","io"
"P62891","P62273","io"
"P62891","Q02878","io"
"P62891","P62945","io"
"P62891","P27635","io"
"P62891","P46779","io"
"P62891","Q92901","io"
"P62891","P62841","io"
"P46777","P61254","io"
"P46777","P62917","io"
"P46777","P62888","io"
"P46777","P15880","io"
"P46777","P61513","io"
"P46777","P62906","io"
"P46777","P62899","io"
"P46777","P39023","io"
"P46777","Q9Y3U8","io"
"P46777","P23396","io"
"P46777","P62241","io"
"P46777","P49207","io"
"P46777","Q71UM5","io"
"P46777","P42677","io"
"P46777","P62701","io"
"P46777","Q9UNX3","io"
"P46777","P50914","io"
"P46777","P62847","io"
"P46777","P83731","io"
"P46777","P62249","io"
"P46777","P36578","io"
"P46777","P63173","io"
"P46777","Q02878","io"
"P46777","P22090","io"
"P46777","P62891","io"
"P46777","O60841","io"
"P46777","P83881","io"
"P46777","P62280","io"
"P46777","P62424","io"
"P46777","P62753","io"
"P46777","P05387","io"
"P46777","P05388","io"
"P46777","P30050","io"
"P46777","P62750","io"
"P46777","P62979","io"
"P46777","P61927","io"
"P46777","P62269","io"
"P46777","P62913","io"
"P46777","P08708","io"
"P46777","P46782","io"
"P46777","P32969","io"
"P46777","Q92901","io"
"P46777","P18621","io"
"P46777","Q96EH5","io"
"P46777","P62857","io"
"P46777","P62987","io"
"P46777","P84098","io"
"P46777","Q07020","io"
"P46777","P46783","io"
"P46777","P63220","io"
"P46777","P60866","io"
"P46777","P62945","io"
"P46777","P27635","io"
"P46777","P61247","io"
"P46777","P62841","io"
"P46777","P62266","io"
"P46777","P46781","io"
"P46777","P40429","io"
"P46777","P62081","io"
"P46777","P62277","io"
"P46777","P46776","io"
"P46777","Q8TD47","io"
"P46777","P62273","io"
"P46777","P05386","io"
"P46777","P42766","io"
"P46777","Q02543","io"
"P46777","P62263","io"
"P46777","P62829","io"
"P46777","P61353","io"
"P46777","P61313","io"
"P46777","P46779","io"
"P46777","P08865","io"
"P46777","P62851","io"
"P46777","P62854","io"
"P46777","Q96L21","io"
"P46777","P18124","io"
"P46777","P62910","io"
"P46777","P35268","io"
"P46777","Q969Q0","io"
"P46777","Q6P5R6","io"
"P46777","P46778","io"
"P46777","P62861","io"
"P46777","P47914","io"
"P46777","P39019","io"
"P46777","P62244","io"
"P46777","P25398","io"
"P46777","P18077","io"
"P46777","P26373","io"
"P32969","P63173","io"
"P32969","P36578","io"
"P32969","P62906","io"
"P32969","P62857","io"
"P32969","P42766","io"
"P32969","P62829","io"
"P32969","Q9Y3U8","io"
"P32969","P46782","io"
"P32969","Q96EH5","io"
"P32969","P46783","io"
"P32969","P46778","io"
"P32969","P46781","io"
"P32969","P62841","io"
"P32969","P61927","io"
"P32969","Q71UM5","io"
"P32969","P61353","io"
"P32969","P63220","io"
"P32969","Q07020","io"
"P32969","P46779","io"
"P32969","P61513","io"
"P32969","P42677","io"
"P32969","P30050","io"
"P32969","P62273","io"
"P32969","P22090","io"
"P32969","P62913","io"
"P32969","P08865","io"
"P32969","P62847","io"
"P32969","P05387","io"
"P32969","P62244","io"
"P32969","P62899","io"
"P32969","P62750","io"
"P32969","P83731","io"
"P32969","P62753","io"
"P32969","P62241","io"
"P32969","P62945","io"
"P32969","Q9UNX3","io"
"P32969","P61247","io"
"P32969","O60841","io"
"P32969","P15880","io"
"P32969","P50914","io"
"P32969","P62701","io"
"P32969","P46777","io"
"P32969","P40429","io"
"P32969","Q02878","io"
"P32969","P47914","io"
"P32969","P35268","io"
"P32969","Q969Q0","io"
"P32969","P62854","io"
"P32969","P39023","io"
"P32969","P62851","io"
"P32969","P62891","io"
"P32969","Q96L21","io"
"P32969","P62266","io"
"P32969","P08708","io"
"P32969","P25398","io"
"P32969","P62249","io"
"P32969","P62917","io"
"P32969","P62280","io"
"P32969","P26373","io"
"P32969","Q92901","io"
"P32969","P18077","io"
"P32969","P62861","io"
"P32969","P18621","io"
"P32969","Q02543","io"
"P32969","P62910","io"
"P32969","P46776","io"
"P32969","P62424","io"
"P32969","P62979","io"
"P32969","P62888","io"
"P32969","P61254","io"
"P32969","P60866","io"
"P32969","P62987","io"
"P32969","P49207","io"
"P32969","P39019","io"
"P32969","P61313","io"
"P32969","Q6P5R6","io"
"P32969","P62269","io"
"P32969","P05386","io"
"P32969","P84098","io"
"P32969","P83881","io"
"P32969","P62263","io"
"P32969","P27635","io"
"P32969","P62277","io"
"P32969","P62081","io"
"P32969","P18124","io"
"P32969","Q8TD47","io"
"P32969","P05388","io"
"P32969","P23396","io"
"P05386","Q02878","io"
"P05386","P62249","io"
"P05386","P62266","io"
"P05386","P08708","io"
"P05386","Q6P5R6","io"
"P05386","P18077","io"
"P05386","P49207","io"
"P05386","P08865","io"
"P05386","P15880","io"
"P05386","P62280","io"
"P05386","P61513","io"
"P05386","P62979","io"
"P05386","P62945","io"
"P05386","P62847","io"
"P05386","P62888","io"
"P05386","P46778","io"
"P05386","P39019","io"
"P05386","P62891","io"
"P05386","P50914","io"
"P05386","O60841","io"
"P05386","P62917","io"
"P05386","P46782","io"
"P05386","Q969Q0","io"
"P05386","Q02543","io"
"P05386","P62861","io"
"P05386","P30050","io"
"P05386","P36578","io"
"P05386","Q07020","io"
"P05386","Q92901","io"
"P05386","P62899","io"
"P05386","P62857","io"
"P05386","Q9Y3U8","io"
"P05386","P18621","io"
"P05386","P62273","io"
"P05386","P46783","io"
"P05386","P62750","io"
"P05386","P61353","io"
"P05386","P47914","io"
"P05386","P62841","io"
"P05386","P62269","io"
"P05386","P62244","io"
"P05386","P62987","io"
"P05386","P46777","io"
"P05386","P27635","io"
"P05386","P46781","io"
"P05386","P62241","io"
"P05386","P62701","io"
"P05386","P61927","io"
"P05386","P63220","io"
"P05386","P62263","io"
"P05386","Q71UM5","io"
"P05386","P46779","io"
"P05386","P62277","io"
"P05386","P62906","io"
"P05386","P83881","io"
"P05386","Q96L21","io"
"P05386","P60866","io"
"P05386","P61254","io"
"P05386","Q96EH5","io"
"P05386","P35268","io"
"P05386","P25398","io"
"P05386","P62854","io"
"P05386","P42677","io"
"P05386","P39023","io"
"P05386","P62829","io"
"P05386","P83731","io"
"P05386","P22090","io"
"P05386","P18124","io"
"P05386","P62081","io"
"P05386","P61313","io"
"P05386","Q9UNX3","io"
"P05386","P62753","io"
"P05386","P62851","io"
"P05386","P46776","io"
"P05386","P42766","io"
"P05386","P84098","io"
"P05386","P40429","io"
"P05386","P05387","io"
"P05386","P62910","io"
"P05386","P05388","io"
"P05386","P26373","io"
"P05386","P62424","io"
"P05386","P32969","io"
"P05386","P63173","io"
"P05386","Q8TD47","io"
"P05386","P61247","io"
"P05386","P23396","io"
"P05386","P62913","io"
"P42766","P62280","io"
"P42766","P46782","io"
"P42766","P08708","io"
"P42766","P22090","io"
"P42766","P62424","io"
"P42766","P49207","io"
"P42766","P46778","io"
"P42766","Q6P5R6","io"
"P42766","P62917","io"
"P42766","P08865","io"
"P42766","P46776","io"
"P42766","P62899","io"
"P42766","P61927","io"
"P42766","P62277","io"
"P42766","P62244","io"
"P42766","P62753","io"
"P42766","P62241","io"
"P42766","P62891","io"
"P42766","P62750","io"
"P42766","P05387","io"
"P42766","P62854","io"
"P42766","P05388","io"
"P42766","P46783","io"
"P42766","P15880","io"
"P42766","Q71UM5","io"
"P42766","P61313","io"
"P42766","P40429","io"
"P42766","P62987","io"
"P42766","P63173","io"
"P42766","Q969Q0","io"
"P42766","P62857","io"
"P42766","P62273","io"
"P42766","P62913","io"
"P42766","P62829","io"
"P42766","Q8TD47","io"
"P42766","P39019","io"
"P42766","P62266","io"
"P42766","P18124","io"
"P42766","P25398","io"
"P42766","Q07020","io"
"P42766","P84098","io"
"P42766","P83881","io"
"P42766","Q9UNX3","io"
"P42766","Q96L21","io"
"P42766","P27635","io"
"P42766","P46779","io"
"P42766","P62263","io"
"P42766","P61353","io"
"P42766","P18621","io"
"P42766","P50914","io"
"P42766","P62861","io"
"P42766","P36578","io"
"P42766","P62081","io"
"P42766","P62888","io"
"P42766","P83731","io"
"P42766","P62910","io"
"P42766","P63220","io"
"P42766","Q02878","io"
"P42766","P61247","io"
"P42766","P62906","io"
"P42766","P62847","io"
"P42766","Q02543","io"
"P42766","P18077","io"
"P42766","P61254","io"
"P42766","P32969","io"
"P42766","P62269","io"
"P42766","P23396","io"
"P42766","P47914","io"
"P42766","P60866","io"
"P42766","P62841","io"
"P42766","Q92901","io"
"P42766","P62945","io"
"P42766","Q9Y3U8","io"
"P42766","P61513","io"
"P42766","P62249","io"
"P42766","Q96EH5","io"
"P42766","P05386","io"
"P42766","P26373","io"
"P42766","O60841","io"
"P42766","P46777","io"
"P42766","P42677","io"
"P42766","P62701","io"
"P42766","P46781","io"
"P42766","P62979","io"
"P42766","P30050","io"
"P42766","P35268","io"
"P42766","P39023","io"
"P42766","P62851","io"
"P05388","P62753","io"
"P05388","P62899","io"
"P05388","P26373","io"
"P05388","P62273","io"
"P05388","P62851","io"
"P05388","P62854","io"
"P05388","P62987","io"
"P05388","P46778","io"
"P05388","P49207","io"
"P05388","Q8TD47","io"
"P05388","P83881","io"
"P05388","P61247","io"
"P05388","P62701","io"
"P05388","P61353","io"
"P05388","P61927","io"
"P05388","P42766","io"
"P05388","P60866","io"
"P05388","P46779","io"
"P05388","P62081","io"
"P05388","P47914","io"
"P05388","Q6P5R6","io"
"P05388","P40429","io"
"P05388","P84098","io"
"P05388","P08865","io"
"P05388","P62269","io"
"P05388","P62891","io"
"P05388","Q71UM5","io"
"P05388","P62857","io"
"P05388","P35268","io"
"P05388","P23396","io"
"P05388","P15880","io"
"P05388","P83731","io"
"P05388","P46782","io"
"P05388","P62244","io"
"P05388","P62847","io"
"P05388","P61254","io"
"P05388","P50914","io"
"P05388","Q92901","io"
"P05388","P25398","io"
"P05388","P62263","io"
"P05388","P18124","io"
"P05388","P62249","io"
"P05388","Q9UNX3","io"
"P05388","P18621","io"
"P05388","P62979","io"
"P05388","Q969Q0","io"
"P05388","P36578","io"
"P05388","P39023","io"
"P05388","P46777","io"
"P05388","Q02878","io"
"P05388","Q96L21","io"
"P05388","P62266","io"
"P05388","P62917","io"
"P05388","P63173","io"
"P05388","P63220","io"
"P05388","P61313","io"
"P05388","P46776","io"
"P05388","P62241","io"
"P05388","P27635","io"
"P05388","Q02543","io"
"P05388","P32969","io"
"P05388","P30050","io"
"P05388","P62750","io"
"P05388","P62829","io"
"P05388","P62861","io"
"P05388","P62841","io"
"P05388","P61513","io"
"P05388","P62280","io"
"P05388","P46781","io"
"P05388","P62888","io"
"P05388","O60841","io"
"P05388","P08708","io"
"P05388","Q9Y3U8","io"
"P05388","P62913","io"
"P05388","Q07020","io"
"P05388","P05387","io"
"P05388","P46783","io"
"P05388","P62277","io"
"P05388","P18077","io"
"P05388","Q96EH5","io"
"P05388","P42677","io"
"P05388","P05386","io"
"P05388","P62906","io"
"P05388","P62945","io"
"P05388","P62424","io"
"P05388","P39019","io"
"P05388","P62910","io"
"P05388","P22090","io"
"P05387","P61247","io"
"P05387","P62841","io"
"P05387","P62857","io"
"P05387","Q71UM5","io"
"P05387","P62913","io"
"P05387","Q02543","io"
"P05387","Q9Y3U8","io"
"P05387","P46783","io"
"P05387","P25398","io"
"P05387","P50914","io"
"P05387","P39023","io"
"P05387","P62987","io"
"P05387","P47914","io"
"P05387","P46776","io"
"P05387","P49207","io"
"P05387","P62945","io"
"P05387","P62750","io"
"P05387","Q07020","io"
"P05387","P46779","io"
"P05387","P62269","io"
"P05387","P46781","io"
"P05387","P62910","io"
"P05387","Q96L21","io"
"P05387","P62266","io"
"P05387","P62753","io"
"P05387","P15880","io"
"P05387","P62280","io"
"P05387","P32969","io"
"P05387","P36578","io"
"P05387","P62244","io"
"P05387","P62249","io"
"P05387","P30050","io"
"P05387","Q9UNX3","io"
"P05387","Q969Q0","io"
"P05387","P46782","io"
"P05387","P61254","io"
"P05387","P60866","io"
"P05387","P62979","io"
"P05387","O60841","io"
"P05387","P46778","io"
"P05387","P22090","io"
"P05387","P26373","io"
"P05387","Q6P5R6","io"
"P05387","P62701","io"
"P05387","P46777","io"
"P05387","P62829","io"
"P05387","P61313","io"
"P05387","P61927","io"
"P05387","P62081","io"
"P05387","P62263","io"
"P05387","P62277","io"
"P05387","P61513","io"
"P05387","Q02878","io"
"P05387","P62891","io"
"P05387","P63173","io"
"P05387","P62917","io"
"P05387","P62424","io"
"P05387","P62241","io"
"P05387","P35268","io"
"P05387","P62861","io"
"P05387","P18077","io"
"P05387","P08865","io"
"P05387","P18124","io"
"P05387","Q8TD47","io"
"P05387","P62899","io"
"P05387","P84098","io"
"P05387","P42677","io"
"P05387","P62273","io"
"P05387","P18621","io"
"P05387","P83881","io"
"P05387","P62888","io"
"P05387","P42766","io"
"P05387","P05388","io"
"P05387","P62906","io"
"P05387","P08708","io"
"P05387","P83731","io"
"P05387","P62851","io"
"P05387","Q96EH5","io"
"P05387","P05386","io"
"P05387","P40429","io"
"P05387","P39019","io"
"P05387","P61353","io"
"P05387","Q92901","io"
"P05387","P27635","io"
"P05387","P62854","io"
"P05387","P23396","io"
"P05387","P62847","io"
"P05387","P63220","io"
"P62847","O60841","io"
"P62847","P18124","io"
"P62847","Q9Y3U8","io"
"P62847","P62857","io"
"P62847","P62273","io"
"P62847","Q969Q0","io"
"P62847","P18621","io"
"P62847","P62906","io"
"P62847","P25398","io"
"P62847","P05388","io"
"P62847","P39023","io"
"P62847","P62987","io"
"P62847","P62945","io"
"P62847","P62829","io"
"P62847","P35268","io"
"P62847","P62269","io"
"P62847","P42677","io"
"P62847","Q96EH5","io"
"P62847","P62424","io"
"P62847","P62753","io"
"P62847","P62263","io"
"P62847","P23396","io"
"P62847","P62854","io"
"P62847","P83731","io"
"P62847","P62266","io"
"P62847","Q6P5R6","io"
"P62847","P62249","io"
"P62847","P63220","io"
"P62847","P42766","io"
"P62847","P62979","io"
"P62847","P08708","io"
"P62847","P46777","io"
"P62847","P63173","io"
"P62847","P84098","io"
"P62847","Q71UM5","io"
"P62847","P46781","io"
"P62847","P60866","io"
"P62847","P62244","io"
"P62847","Q9UNX3","io"
"P62847","P39019","io"
"P62847","P62841","io"
"P62847","P46782","io"
"P62847","P08865","io"
"P62847","P46783","io"
"P62847","P62280","io"
"P62847","P61247","io"
"P62847","P62081","io"
"P62847","P47914","io"
"P62847","Q02878","io"
"P62847","P62701","io"
"P62847","P61513","io"
"P62847","P61254","io"
"P62847","P62888","io"
"P62847","P62277","io"
"P62847","P26373","io"
"P62847","P62913","io"
"P62847","P22090","io"
"P62847","Q96L21","io"
"P62847","P62917","io"
"P62847","P50914","io"
"P62847","P18077","io"
"P62847","P83881","io"
"P62847","P36578","io"
"P62847","P05387","io"
"P62847","P49207","io"
"P62847","P62899","io"
"P62847","P46778","io"
"P62847","Q92901","io"
"P62847","P15880","io"
"P62847","P30050","io"
"P62847","Q02543","io"
"P62847","P62241","io"
"P62847","P62910","io"
"P62847","P62891","io"
"P62847","P05386","io"
"P62847","P46776","io"
"P62847","Q07020","io"
"P62847","P61353","io"
"P62847","P46779","io"
"P62847","P61927","io"
"P62847","P32969","io"
"P62847","P27635","io"
"P62847","P61313","io"
"P62847","P40429","io"
"P62847","P62861","io"
"P62847","Q8TD47","io"
"P62847","P62851","io"
"P62847","P62750","io"
"P42677","P83731","io"
"P42677","P46781","io"
"P42677","Q6P5R6","io"
"P42677","P46782","io"
"P42677","P08708","io"
"P42677","P62273","io"
"P42677","P62244","io"
"P42677","P62987","io"
"P42677","P25398","io"
"P42677","P62750","io"
"P42677","P61247","io"
"P42677","Q9UNX3","io"
"P42677","P18124","io"
"P42677","P62891","io"
"P42677","P26373","io"
"P42677","P62847","io"
"P42677","P62857","io"
"P42677","P62266","io"
"P42677","O60841","io"
"P42677","P62899","io"
"P42677","Q07020","io"
"P42677","Q96EH5","io"
"P42677","Q969Q0","io"
"P42677","P62277","io"
"P42677","P39019","io"
"P42677","P46783","io"
"P42677","P62753","io"
"P42677","P46779","io"
"P42677","Q8TD47","io"
"P42677","P39023","io"
"P42677","P62249","io"
"P42677","P62910","io"
"P42677","P62854","io"
"P42677","Q71UM5","io"
"P42677","P62945","io"
"P42677","P62081","io"
"P42677","P40429","io"
"P42677","P62701","io"
"P42677","P62917","io"
"P42677","P83881","io"
"P42677","P63220","io"
"P42677","P18621","io"
"P42677","P35268","io"
"P42677","P47914","io"
"P42677","P27635","io"
"P42677","Q96L21","io"
"P42677","P62241","io"
"P42677","P32969","io"
"P42677","P62829","io"
"P42677","P63173","io"
"P42677","P08865","io"
"P42677","P62269","io"
"P42677","P50914","io"
"P42677","Q92901","io"
"P42677","P61353","io"
"P42677","P05386","io"
"P42677","P62851","io"
"P42677","P42766","io"
"P42677","P62906","io"
"P42677","P60866","io"
"P42677","P62841","io"
"P42677","P62861","io"
"P42677","P62263","io"
"P42677","Q9Y3U8","io"
"P42677","P23396","io"
"P42677","Q02543","io"
"P42677","P46776","io"
"P42677","P62913","io"
"P42677","P84098","io"
"P42677","Q02878","io"
"P42677","P46777","io"
"P42677","P46778","io"
"P42677","P18077","io"
"P42677","P61313","io"
"P42677","P61927","io"
"P42677","P62424","io"
"P42677","P49207","io"
"P42677","P22090","io"
"P42677","P62888","io"
"P42677","P05387","io"
"P42677","P62979","io"
"P42677","P62280","io"
"P42677","P61513","io"
"P42677","P30050","io"
"P42677","P05388","io"
"P42677","P15880","io"
"P42677","P36578","io"
"P42677","P61254","io"
"P62851","Q71UM5","io"
"P62851","P62266","io"
"P62851","P62263","io"
"P62851","P62829","io"
"P62851","P42766","io"
"P62851","Q02878","io"
"P62851","P18077","io"
"P62851","P30050","io"
"P62851","P63220","io"
"P62851","P62269","io"
"P62851","P62861","io"
"P62851","P35268","io"
"P62851","P61247","io"
"P62851","P27635","io"
"P62851","P62280","io"
"P62851","P62910","io"
"P62851","P63173","io"
"P62851","P49207","io"
"P62851","P25398","io"
"P62851","P46781","io"
"P62851","P36578","io"
"P62851","P62273","io"
"P62851","P62750","io"
"P62851","Q9UNX3","io"
"P62851","P22090","io"
"P62851","P62987","io"
"P62851","P61313","io"
"P62851","P61927","io"
"P62851","P62424","io"
"P62851","P62277","io"
"P62851","P46776","io"
"P62851","Q969Q0","io"
"P62851","Q96EH5","io"
"P62851","Q07020","io"
"P62851","P62945","io"
"P62851","P61353","io"
"P62851","P62244","io"
"P62851","P39023","io"
"P62851","P61513","io"
"P62851","Q02543","io"
"P62851","P62081","io"
"P62851","P39019","io"
"P62851","P15880","io"
"P62851","P23396","io"
"P62851","P05388","io"
"P62851","P18124","io"
"P62851","P47914","io"
"P62851","P05387","io"
"P62851","P62857","io"
"P62851","P61254","io"
"P62851","P60866","io"
"P62851","Q8TD47","io"
"P62851","P62241","io"
"P62851","P40429","io"
"P62851","P62906","io"
"P62851","Q92901","io"
"P62851","P62841","io"
"P62851","P62891","io"
"P62851","Q96L21","io"
"P62851","P05386","io"
"P62851","P62913","io"
"P62851","P50914","io"
"P62851","P62979","io"
"P62851","P46778","io"
"P62851","Q6P5R6","io"
"P62851","P62753","io"
"P62851","P46783","io"
"P62851","P08708","io"
"P62851","P62701","io"
"P62851","P62854","io"
"P62851","P42677","io"
"P62851","P62888","io"
"P62851","P32969","io"
"P62851","Q9Y3U8","io"
"P62851","P46779","io"
"P62851","O60841","io"
"P62851","P62917","io"
"P62851","P62847","io"
"P62851","P83881","io"
"P62851","P46777","io"
"P62851","P46782","io"
"P62851","P26373","io"
"P62851","P62249","io"
"P62851","P08865","io"
"P62851","P62899","io"
"P62851","P84098","io"
"P62851","P83731","io"
"P62851","P18621","io"
"P22090","P62979","io"
"P22090","P18621","io"
"P22090","P62854","io"
"P22090","P62917","io"
"P22090","P61247","io"
"P22090","P35268","io"
"P22090","P62277","io"
"P22090","P05387","io"
"P22090","P61513","io"
"P22090","Q02878","io"
"P22090","P62273","io"
"P22090","P42677","io"
"P22090","P30050","io"
"P22090","P62753","io"
"P22090","P62244","io"
"P22090","P46781","io"
"P22090","P32969","io"
"P22090","P62829","io"
"P22090","Q9UNX3","io"
"P22090","P18124","io"
"P22090","P46779","io"
"P22090","P36578","io"
"P22090","P25398","io"
"P22090","P47914","io"
"P22090","P62424","io"
"P22090","P46777","io"
"P22090","P62269","io"
"P22090","P62861","io"
"P22090","P84098","io"
"P22090","P62913","io"
"P22090","P62888","io"
"P22090","P62280","io"
"P22090","P08708","io"
"P22090","P63220","io"
"P22090","P49207","io"
"P22090","P46778","io"
"P22090","Q92901","io"
"P22090","P63173","io"
"P22090","P61353","io"
"P22090","P08865","io"
"P22090","P39019","io"
"P22090","P40429","io"
"P22090","P62851","io"
"P22090","P62847","io"
"P22090","P15880","io"
"P22090","P62266","io"
"P22090","P62701","io"
"P22090","Q6P5R6","io"
"P22090","P62906","io"
"P22090","P62899","io"
"P22090","Q9Y3U8","io"
"P22090","P62241","io"
"P22090","Q969Q0","io"
"P22090","P62841","io"
"P22090","P62263","io"
"P22090","Q07020","io"
"P22090","P83881","io"
"P22090","Q02543","io"
"P22090","P62945","io"
"P22090","Q96L21","io"
"P22090","P05386","io"
"P22090","P60866","io"
"P22090","P62891","io"
"P22090","O60841","io"
"P22090","P83731","io"
"P22090","P62987","io"
"P22090","P39023","io"
"P22090","P46782","io"
"P22090","P62857","io"
"P22090","P61254","io"
"P22090","P23396","io"
"P22090","P50914","io"
"P22090","P61927","io"
"P22090","P05388","io"
"P22090","P18077","io"
"P22090","Q96EH5","io"
"P22090","P62750","io"
"P22090","P46776","io"
"P22090","P26373","io"
"P22090","P62910","io"
"P22090","P61313","io"
"P22090","P42766","io"
"P22090","P62249","io"
"P22090","P27635","io"
"P22090","Q8TD47","io"
"P22090","P46783","io"
"P22090","Q71UM5","io"
"P22090","P62081","io"
"P25398","P62750","io"
"P25398","P18077","io"
"P25398","P62753","io"
"P25398","P46782","io"
"P25398","P32969","io"
"P25398","P62277","io"
"P25398","P62266","io"
"P25398","O60841","io"
"P25398","P84098","io"
"P25398","P62841","io"
"P25398","P62979","io"
"P25398","P62857","io"
"P25398","P18621","io"
"P25398","P08865","io"
"P25398","P05386","io"
"P25398","Q96EH5","io"
"P25398","P15880","io"
"P25398","P62917","io"
"P25398","P62273","io"
"P25398","P42766","io"
"P25398","Q9UNX3","io"
"P25398","P46781","io"
"P25398","P05387","io"
"P25398","P49207","io"
"P25398","P62891","io"
"P25398","P61513","io"
"P25398","P61313","io"
"P25398","Q07020","io"
