"from","to","type"
"P19447","P18074","co"
"P19447","P61218","co"
"P19447","P32780","co"
"P19447","Q15545","co"
"P13224","P00740","co"
"P01597","P01602","co"
"P01597","P01714","co"
"P01597","P01834","co"
"P01597","P06310","co"
"P01597","P01763","co"
"P01597","P0CF74","co"
"P01597","P01718","co"
"P01597","P09871","co"
"P01597","P01782","co"
"P01597","P01594","co"
"P01597","P01704","co"
"P01597","P0CG04","co"
"P01597","P02747","co"
"P01597","P02745","co"
"P01597","P01721","co"
"P01597","P01824","co"
"P01597","P0C0L4","co"
"P01597","P01743","co"
"P01597","P01703","co"
"P01597","P01742","co"
"P01597","P01706","co"
"P01597","P06331","co"
"P01597","P02746","co"
"P01597","P06312","co"
"P01597","P04433","co"
"P01597","P01599","co"
"P01597","P04432","co"
"P01597","P01767","co"
"P01597","P01701","co"
"P01597","P01817","co"
"P01597","P01717","co"
"P01597","P80748","co"
"P01597","P04211","co"
"P01597","P01825","co"
"P01597","P01780","co"
"P01597","P01699","co"
"P01597","P01860","co"
"P01597","P01764","co"
"P01597","P01700","co"
"P01597","P01857","co"
"P01597","P01705","co"
"P01597","P01772","co"
"P01597","P01814","co"
"P01597","P06681","co"
"P01597","P01709","co"
"P01597","P01619","co"
"P01597","P01611","co"
"P01597","P0C0L5","co"
"P01597","P01593","co"
"P01597","A2NJV5","co"
"P01597","P01615","co"
"P01597","P04430","co"
"P01597","P01624","co"
"P01597","P01762","co"
"P01597","P01768","co"
"P01597","P00736","co"
"P01597","P06315","co"
"P01597","A0M8Q6","co"
"P01597","P01861","co"
"P01597","P01601","co"
"P01597","P01715","co"
"P01597","P01766","co"
"P01597","P01614","co"
"P01597","P01859","co"
"P06310","P01861","co"
"P06310","P01824","co"
"P06310","P06315","co"
"P06310","P01619","co"
"P06310","P01780","co"
"P06310","P00736","co"
"P06310","P04433","co"
"P06310","P01706","co"
"P06310","P01825","co"
"P06310","P09871","co"
"P06310","P01764","co"
"P06310","P01762","co"
"P06310","P01614","co"
"P06310","P01717","co"
"P06310","P01859","co"
"P06310","P01704","co"
"P06310","P01715","co"
"P06310","P01743","co"
"P06310","P02747","co"
"P06310","P01742","co"
"P06310","P01772","co"
"P06310","P04211","co"
"P06310","P01714","co"
"P06310","P01814","co"
"P06310","P01700","co"
"P06310","P01597","co"
"P06310","P02745","co"
"P06310","A2NJV5","co"
"P06310","P01624","co"
"P06310","P01594","co"
"P06310","A0M8Q6","co"
"P06310","P01860","co"
"P06310","P06312","co"
"P06310","P01599","co"
"P06310","P01615","co"
"P06310","P0CG04","co"
"P06310","P01721","co"
"P06310","P01782","co"
"P06310","P01718","co"
"P06310","P04430","co"
"P06310","P01705","co"
"P06310","P01699","co"
"P06310","P01703","co"
"P06310","P01593","co"
"P06310","P06681","co"
"P06310","P01701","co"
"P06310","P0C0L4","co"
"P06310","P0CF74","co"
"P06310","P01602","co"
"P06310","P01767","co"
"P06310","P01611","co"
"P06310","P01601","co"
"P06310","P01768","co"
"P06310","P06331","co"
"P06310","P01857","co"
"P06310","P01817","co"
"P06310","P80748","co"
"P06310","P01709","co"
"P06310","P01763","co"
"P06310","P01834","co"
"P06310","P04432","co"
"P06310","P01766","co"
"P06310","P0C0L5","co"
"P06310","P02746","co"
"P04433","P01718","co"
"P04433","P01742","co"
"P04433","P01717","co"
"P04433","P80748","co"
"P04433","P01602","co"
"P04433","P01825","co"
"P04433","P01814","co"
"P04433","P0CG04","co"
"P04433","P01704","co"
"P04433","P01597","co"
"P04433","P01766","co"
"P04433","P01624","co"
"P04433","P01762","co"
"P04433","P01700","co"
"P04433","P0CF74","co"
"P04433","P01701","co"
"P04433","P01614","co"
"P04433","P01834","co"
"P04433","P01615","co"
"P04433","P01599","co"
"P04433","P01859","co"
"P04433","P06331","co"
"P04433","P01699","co"
"P04433","P01824","co"
"P04433","P01714","co"
"P04433","P01772","co"
"P04433","P01705","co"
"P04433","P01703","co"
"P04433","P09871","co"
"P04433","P02747","co"
"P04433","P02745","co"
"P04433","P01764","co"
"P04433","P01721","co"
"P04433","P01782","co"
"P04433","P01619","co"
"P04433","P02746","co"
"P04433","P01715","co"
"P04433","P01709","co"
"P04433","P04432","co"
"P04433","P0C0L5","co"
"P04433","P0C0L4","co"
"P04433","P04211","co"
"P04433","P01706","co"
"P04433","P01767","co"
"P04433","A0M8Q6","co"
"P04433","P01611","co"
"P04433","P06315","co"
"P04433","P04430","co"
"P04433","P06681","co"
"P04433","P01780","co"
"P04433","P01860","co"
"P04433","A2NJV5","co"
"P04433","P06312","co"
"P04433","P00736","co"
"P04433","P01743","co"
"P04433","P01817","co"
"P04433","P01593","co"
"P04433","P01857","co"
"P04433","P01861","co"
"P04433","P01768","co"
"P04433","P01763","co"
"P04433","P01601","co"
"P04433","P01594","co"
"P04433","P06310","co"
"P01611","P01699","co"
"P01611","P0C0L4","co"
"P01611","P01824","co"
"P01611","P01859","co"
"P01611","P01703","co"
"P01611","P01602","co"
"P01611","P01763","co"
"P01611","P01700","co"
"P01611","P01601","co"
"P01611","P0CG04","co"
"P01611","A0M8Q6","co"
"P01611","P01861","co"
"P01611","P04430","co"
"P01611","P01762","co"
"P01611","P01594","co"
"P01611","P01619","co"
"P01611","P01721","co"
"P01611","P06331","co"
"P01611","P0CF74","co"
"P01611","P01715","co"
"P01611","P01780","co"
"P01611","P01706","co"
"P01611","P06310","co"
"P01611","P01718","co"
"P01611","P01782","co"
"P01611","P01743","co"
"P01611","A2NJV5","co"
"P01611","P09871","co"
"P01611","P01860","co"
"P01611","P01704","co"
"P01611","P01597","co"
"P01611","P01614","co"
"P01611","P04433","co"
"P01611","P01766","co"
"P01611","P01717","co"
"P01611","P80748","co"
"P01611","P02745","co"
"P01611","P01825","co"
"P01611","P06315","co"
"P01611","P0C0L5","co"
"P01611","P01772","co"
"P01611","P01814","co"
"P01611","P01857","co"
"P01611","P04211","co"
"P01611","P01764","co"
"P01611","P04432","co"
"P01611","P01615","co"
"P01611","P01705","co"
"P01611","P01599","co"
"P01611","P01624","co"
"P01611","P01817","co"
"P01611","P02746","co"
"P01611","P00736","co"
"P01611","P06312","co"
"P01611","P01767","co"
"P01611","P01701","co"
"P01611","P01593","co"
"P01611","P01742","co"
"P01611","P01709","co"
"P01611","P01768","co"
"P01611","P01714","co"
"P01611","P01834","co"
"P01611","P02747","co"
"P01611","P06681","co"
"P01614","P01594","co"
"P01614","P04433","co"
"P01614","P01859","co"
"P01614","P01817","co"
"P01614","P01717","co"
"P01614","P01611","co"
"P01614","P01825","co"
"P01614","P01706","co"
"P01614","A2NJV5","co"
"P01614","P06331","co"
"P01614","P01597","co"
"P01614","P01602","co"
"P01614","P01764","co"
"P01614","P06315","co"
"P01614","P06681","co"
"P01614","P01742","co"
"P01614","P01763","co"
"P01614","P01601","co"
"P01614","P01814","co"
"P01614","P0CG04","co"
"P01614","P01768","co"
"P01614","P01703","co"
"P01614","P0C0L5","co"
"P01614","P01718","co"
"P01614","P01762","co"
"P01614","P06310","co"
"P01614","P01624","co"
"P01614","P01699","co"
"P01614","P02746","co"
"P01614","A0M8Q6","co"
"P01614","P01861","co"
"P01614","P04430","co"
"P01614","P01599","co"
"P01614","P01743","co"
"P01614","P01780","co"
"P01614","P0CF74","co"
"P01614","P0C0L4","co"
"P01614","P01715","co"
"P01614","P01824","co"
"P01614","P02745","co"
"P01614","P06312","co"
"P01614","P80748","co"
"P01614","P04432","co"
"P01614","P01857","co"
"P01614","P01701","co"
"P01614","P01860","co"
"P01614","P09871","co"
"P01614","P01700","co"
"P01614","P01619","co"
"P01614","P01714","co"
"P01614","P01772","co"
"P01614","P01593","co"
"P01614","P01767","co"
"P01614","P01615","co"
"P01614","P01709","co"
"P01614","P01766","co"
"P01614","P04211","co"
"P01614","P00736","co"
"P01614","P01705","co"
"P01614","P01721","co"
"P01614","P01704","co"
"P01614","P01834","co"
"P01614","P01782","co"
"P01614","P02747","co"
"P20151","P14780","co"
"P17612","Q9UD71","co"
"P18074","P51948","co"
"P18074","P20226","co"
"P18074","P52435","co"
"P18074","Q00403","co"
"P18074","O15514","co"
"P18074","Q9HBM6","co"
"P18074","O00268","co"
"P18074","Q5VWG9","co"
"P18074","Q13888","co"
"P18074","Q13889","co"
"P18074","P62875","co"
"P18074","P36954","co"
"P18074","P29083","co"
"P18074","P53803","co"
"P18074","P19388","co"
"P18074","Q92759","co"
"P18074","P62487","co"
"P18074","P61218","co"
"P18074","P52434","co"
"P18074","P21675","co"
"P18074","P32780","co"
"P18074","P51946","co"
"P18074","Q92750","co"
"P18074","P19447","co"
"P18074","Q5H9L4","co"
"P18074","P13984","co"
"P18074","Q6ZYL4","co"
"P18074","Q15543","co"
"P18074","Q16514","co"
"P18074","Q15544","co"
"P18074","Q12962","co"
"P18074","P30876","co"
"P18074","P19387","co"
"P18074","P29084","co"
"P18074","P24928","co"
"P18074","Q15542","co"
"P18074","Q16594","co"
"P18074","Q6P1X5","co"
"P18074","Q8IZX4","co"
"P18074","Q15545","co"
"P18074","P52655","co"
"P18074","P52657","co"
"P18074","P49848","co"
"P18074","P50613","co"
"P18074","P35269","co"
"P03951","P00740","co"
"P08709","P00742","co"
"Q02985","P01024","co"
"Q02985","P08603","co"
"Q02985","P05156","co"
"Q15485","P0C0L4","co"
"Q15485","P0C0L5","co"
"Q15485","P06681","co"
"O75636","P0C0L5","co"
"O75636","P0C0L4","co"
"O75636","P06681","co"
"P00748","P03951","co"
"P00748","P40197","co"
"P00748","P14770","co"
"P00748","P13224","co"
"P00748","P07359","co"
"O00602","P0C0L4","co"
"O00602","P06681","co"
"O00602","P0C0L5","co"
"P14770","P00740","co"
"P07359","P00740","co"
"P40197","P00740","co"
"P20718","P01019","co"
"P51124","P00751","co"
"P51124","P01024","co"
"Q8IV16","P02652","co"
"Q8IV16","P06727","co"
"Q8IV16","P02647","co"
"Q8IV16","P02656","co"
"Q8IV16","P02655","co"
"Q8IV16","P02649","co"
"Q8IV16","P04114","co"
"P07686","P17900","co"
"P06865","P17900","co"
"P01780","P01861","co"
"P01780","P01709","co"
"P01780","P0CG04","co"
"P01780","P0C0L5","co"
"P01780","P00736","co"
"P01780","P01614","co"
"P01780","P01742","co"
"P01780","P01767","co"
"P01780","P01619","co"
"P01780","P0CF74","co"
"P01780","P04211","co"
"P01780","P01817","co"
"P01780","P01834","co"
"P01780","P01782","co"
"P01780","P01703","co"
"P01780","P01593","co"
"P01780","P01857","co"
"P01780","P04433","co"
"P01780","P06681","co"
"P01780","P06310","co"
"P01780","P01704","co"
"P01780","P01700","co"
"P01780","P04430","co"
"P01780","P02745","co"
"P01780","P01717","co"
"P01780","P01706","co"
"P01780","P01594","co"
"P01780","P01699","co"
"P01780","P80748","co"
"P01780","P01715","co"
"P01780","P04432","co"
"P01780","P02747","co"
"P01780","P01705","co"
"P01780","P01859","co"
"P01780","P01860","co"
"P01780","P01599","co"
"P01780","P01597","co"
"P01780","P01615","co"
"P01780","P01814","co"
"P01780","P01701","co"
"P01780","P01624","co"
"P01780","P01714","co"
"P01780","P01611","co"
"P01780","P0C0L4","co"
"P01780","P01768","co"
"P01780","P09871","co"
"P01780","P06312","co"
"P01780","A2NJV5","co"
"P01780","A0M8Q6","co"
"P01780","P01766","co"
"P01780","P01772","co"
"P01780","P01601","co"
"P01780","P01762","co"
"P01780","P01825","co"
"P01780","P02746","co"
"P01780","P06315","co"
"P01780","P01721","co"
"P01780","P01743","co"
"P01780","P01764","co"
"P01780","P01763","co"
"P01780","P01602","co"
"P01780","P06331","co"
"P01780","P01824","co"
"P01780","P01718","co"
"P01763","P01766","co"
"P01763","P01601","co"
"P01763","P01762","co"
"P01763","P02745","co"
"P01763","P06315","co"
"P01763","P04430","co"
"P01763","P01602","co"
"P01763","P01615","co"
"P01763","P06310","co"
"P01763","P0CF74","co"
"P01763","P01834","co"
"P01763","P04432","co"
"P01763","P06681","co"
"P01763","P01704","co"
"P01763","P01597","co"
"P01763","P01624","co"
"P01763","P80748","co"
"P01763","P01619","co"
"P01763","P01699","co"
"P01763","P01861","co"
"P01763","A0M8Q6","co"
"P01763","P01718","co"
"P01763","P01782","co"
"P01763","P06312","co"
"P01763","P01860","co"
"P01763","P01709","co"
"P01763","P01857","co"
"P01763","P01714","co"
"P01763","P01768","co"
"P01763","P09871","co"
"P01763","P01717","co"
"P01763","P01721","co"
"P01763","P02746","co"
"P01763","P01614","co"
"P01763","P04433","co"
"P01763","P01594","co"
"P01763","P01772","co"
"P01763","P01700","co"
"P01763","P04211","co"
"P01763","P0C0L5","co"
"P01763","P01703","co"
"P01763","P06331","co"
"P01763","P01611","co"
"P01763","P0C0L4","co"
"P01763","P01715","co"
"P01763","P01825","co"
"P01763","P01859","co"
"P01763","P01764","co"
"P01763","P01599","co"
"P01763","P01743","co"
"P01763","P01817","co"
"P01763","P01705","co"
"P01763","P01701","co"
"P01763","P0CG04","co"
"P01763","P01767","co"
"P01763","P02747","co"
"P01763","P01824","co"
"P01763","P01780","co"
"P01763","P01593","co"
"P01763","P00736","co"
"P01763","P01742","co"
"P01763","A2NJV5","co"
"P01763","P01814","co"
"P01763","P01706","co"
"P01825","P01593","co"
"P01825","P01594","co"
"P01825","P80748","co"
"P01825","P01764","co"
"P01825","P01859","co"
"P01825","P01743","co"
"P01825","A0M8Q6","co"
"P01825","P09871","co"
"P01825","P01768","co"
"P01825","P01860","co"
"P01825","P01772","co"
"P01825","P01700","co"
"P01825","P01706","co"
"P01825","P02747","co"
"P01825","P01614","co"
"P01825","P01857","co"
"P01825","P01704","co"
"P01825","P01597","co"
"P01825","P06315","co"
"P01825","P0C0L4","co"
"P01825","P00736","co"
"P01825","P02745","co"
"P01825","P01817","co"
"P01825","P01601","co"
"P01825","P04430","co"
"P01825","P01834","co"
"P01825","P01619","co"
"P01825","P01742","co"
"P01825","P01703","co"
"P01825","P06331","co"
"P01825","P0C0L5","co"
"P01825","P01814","co"
"P01825","P01767","co"
"P01825","P01766","co"
"P01825","P01721","co"
"P01825","P01717","co"
"P01825","P01599","co"
"P01825","P01782","co"
"P01825","P0CG04","co"
"P01825","P01718","co"
"P01825","P01714","co"
"P01825","P01824","co"
"P01825","P01611","co"
"P01825","P01715","co"
"P01825","P01763","co"
"P01825","P01780","co"
"P01825","P01709","co"
"P01825","P01602","co"
"P01825","A2NJV5","co"
"P01825","P04432","co"
"P01825","P06310","co"
"P01825","P01705","co"
"P01825","P04211","co"
"P01825","P06681","co"
"P01825","P01701","co"
"P01825","P04433","co"
"P01825","P0CF74","co"
"P01825","P01861","co"
"P01825","P01624","co"
"P01825","P06312","co"
"P01825","P02746","co"
"P01825","P01699","co"
"P01825","P01762","co"
"P01825","P01615","co"
"P01743","P01742","co"
"P01743","P01705","co"
"P01743","P01764","co"
"P01743","P06331","co"
"P01743","P01859","co"
"P01743","P01861","co"
"P01743","P01703","co"
"P01743","A0M8Q6","co"
"P01743","P80748","co"
"P01743","P01860","co"
"P01743","P06312","co"
"P01743","P01602","co"
"P01743","P01594","co"
"P01743","P01706","co"
"P01743","P0CF74","co"
"P01743","A2NJV5","co"
"P01743","P01614","co"
"P01743","P06310","co"
"P01743","P01699","co"
"P01743","P01817","co"
"P01743","P01597","co"
"P01743","P01715","co"
"P01743","P00736","co"
"P01743","P01611","co"
"P01743","P02747","co"
"P01743","P01601","co"
"P01743","P01624","co"
"P01743","P01825","co"
"P01743","P01701","co"
"P01743","P01767","co"
"P01743","P04433","co"
"P01743","P04430","co"
"P01743","P01717","co"
"P01743","P06681","co"
"P01743","P01704","co"
"P01743","P02746","co"
"P01743","P01782","co"
"P01743","P02745","co"
"P01743","P01766","co"
"P01743","P01721","co"
"P01743","P01834","co"
"P01743","P06315","co"
"P01743","P01599","co"
"P01743","P01615","co"
"P01743","P01763","co"
"P01743","P01709","co"
"P01743","P09871","co"
"P01743","P01762","co"
"P01743","P01593","co"
"P01743","P01772","co"
"P01743","P04211","co"
"P01743","P01619","co"
"P01743","P0C0L5","co"
"P01743","P01768","co"
"P01743","P01700","co"
"P01743","P04432","co"
"P01743","P0C0L4","co"
"P01743","P01718","co"
"P01743","P01780","co"
"P01743","P01714","co"
"P01743","P01857","co"
"P01743","P01814","co"
"P01743","P0CG04","co"
"P01743","P01824","co"
"P01766","P01763","co"
"P01766","P01717","co"
"P01766","P01699","co"
"P01766","P01709","co"
"P01766","P01715","co"
"P01766","P01602","co"
"P01766","P02745","co"
"P01766","P04433","co"
"P01766","P01814","co"
"P01766","P06681","co"
"P01766","P04432","co"
"P01766","P01614","co"
"P01766","P01593","co"
"P01766","P04211","co"
"P01766","P01599","co"
"P01766","P04430","co"
"P01766","P01768","co"
"P01766","P01714","co"
"P01766","P01782","co"
"P01766","P01767","co"
"P01766","P06331","co"
"P01766","P01701","co"
"P01766","P01594","co"
"P01766","P01601","co"
"P01766","A2NJV5","co"
"P01766","P01772","co"
"P01766","P01597","co"
"P01766","P01611","co"
"P01766","P01615","co"
"P01766","P01861","co"
"P01766","A0M8Q6","co"
"P01766","P0CG04","co"
"P01766","P01857","co"
"P01766","P01619","co"
"P01766","P01721","co"
"P01766","P0C0L5","co"
"P01766","P0C0L4","co"
"P01766","P01762","co"
"P01766","P0CF74","co"
"P01766","P01706","co"
"P01766","P01834","co"
"P01766","P80748","co"
"P01766","P01718","co"
"P01766","P01764","co"
"P01766","P02746","co"
"P01766","P01780","co"
"P01766","P01825","co"
"P01766","P06312","co"
"P01766","P01742","co"
"P01766","P01743","co"
"P01766","P01703","co"
"P01766","P01705","co"
"P01766","P02747","co"
"P01766","P01624","co"
"P01766","P01860","co"
"P01766","P09871","co"
"P01766","P00736","co"
"P01766","P06315","co"
"P01766","P01817","co"
"P01766","P01704","co"
"P01766","P01824","co"
"P01766","P06310","co"
"P01766","P01859","co"
"P01766","P01700","co"
"P01814","P04432","co"
"P01814","P01718","co"
"P01814","A2NJV5","co"
"P01814","P01721","co"
"P01814","P01601","co"
"P01814","P02745","co"
"P01814","P01704","co"
"P01814","P06681","co"
"P01814","P01859","co"
"P01814","P01714","co"
"P01814","A0M8Q6","co"
"P01814","P01611","co"
"P01814","P01824","co"
"P01814","P0C0L5","co"
"P01814","P01597","co"
"P01814","P01715","co"
"P01814","P01717","co"
"P01814","P04211","co"
"P01814","P01594","co"
"P01814","P06315","co"
"P01814","P01700","co"
"P01814","P01780","co"
"P01814","P01703","co"
"P01814","P01701","co"
"P01814","P04430","co"
"P01814","P01768","co"
"P01814","P01614","co"
"P01814","P0CF74","co"
"P01814","P01817","co"
"P01814","P01602","co"
"P01814","P01825","co"
"P01814","P01764","co"
"P01814","P01861","co"
"P01814","P01762","co"
"P01814","P04433","co"
"P01814","P01624","co"
"P01814","P02747","co"
"P01814","P01699","co"
"P01814","P06312","co"
"P01814","P01743","co"
"P01814","P01706","co"
"P01814","P06331","co"
"P01814","P01763","co"
"P01814","P01599","co"
"P01814","P06310","co"
"P01814","P01834","co"
"P01814","P80748","co"
"P01814","P01772","co"
"P01814","P01782","co"
"P01814","P0C0L4","co"
"P01814","P00736","co"
"P01814","P01709","co"
"P01814","P01593","co"
"P01814","P01860","co"
"P01814","P01615","co"
"P01814","P01619","co"
"P01814","P01742","co"
"P01814","P09871","co"
"P01814","P01857","co"
"P01814","P01705","co"
"P01814","P0CG04","co"
"P01814","P01767","co"
"P01814","P02746","co"
"P01814","P01766","co"
"P01768","P04211","co"
"P01768","P04433","co"
"P01768","P01614","co"
"P01768","P01861","co"
"P01768","P04430","co"
"P01768","P02747","co"
"P01768","P01764","co"
"P01768","P01717","co"
"P01768","P01706","co"
"P01768","P01825","co"
"P01768","P01767","co"
"P01768","P01703","co"
"P01768","P01782","co"
"P01768","P06310","co"
"P01768","P01763","co"
"P01768","P09871","co"
"P01768","P01859","co"
"P01768","P01602","co"
"P01768","P01721","co"
"P01768","P01701","co"
"P01768","P06681","co"
"P01768","P01780","co"
"P01768","P01619","co"
"P01768","P0CG04","co"
"P01768","P00736","co"
"P01768","P01766","co"
"P01768","A2NJV5","co"
"P01768","P01615","co"
"P01768","P01715","co"
"P01768","P0CF74","co"
"P01768","P01762","co"
"P01768","P02745","co"
"P01768","P01704","co"
"P01768","P01705","co"
"P01768","P01857","co"
"P01768","P01814","co"
"P01768","P01772","co"
"P01768","P01699","co"
"P01768","P01714","co"
"P01768","A0M8Q6","co"
"P01768","P01742","co"
"P01768","P01709","co"
"P01768","P01597","co"
"P01768","P01599","co"
"P01768","P80748","co"
"P01768","P01718","co"
"P01768","P01834","co"
"P01768","P01817","co"
"P01768","P0C0L5","co"
"P01768","P01860","co"
"P01768","P06331","co"
"P01768","P01594","co"
"P01768","P06312","co"
"P01768","P0C0L4","co"
"P01768","P06315","co"
"P01768","P02746","co"
"P01768","P01624","co"
"P01768","P01601","co"
"P01768","P04432","co"
"P01768","P01824","co"
"P01768","P01700","co"
"P01768","P01611","co"
"P01768","P01743","co"
"P01768","P01593","co"
"P01817","P01780","co"
"P01817","P04211","co"
"P01817","P06331","co"
"P01817","P01611","co"
"P01817","A2NJV5","co"
"P01817","P01767","co"
"P01817","P01762","co"
"P01817","P01772","co"
"P01817","P0C0L5","co"
"P01817","P01624","co"
"P01817","P01743","co"
"P01817","P01706","co"
"P01817","P01705","co"
"P01817","P01597","co"
"P01817","P01860","co"
"P01817","P01861","co"
"P01817","P01859","co"
"P01817","P09871","co"
"P01817","P01763","co"
"P01817","P06310","co"
"P01817","P01601","co"
"P01817","P01742","co"
"P01817","P01701","co"
"P01817","P06312","co"
"P01817","P01766","co"
"P01817","P04433","co"
"P01817","P0CG04","co"
"P01817","P01615","co"
"P01817","P01782","co"
"P01817","P01602","co"
"P01817","P01699","co"
"P01817","P01768","co"
"P01817","P01824","co"
"P01817","A0M8Q6","co"
"P01817","P0CF74","co"
"P01817","P01721","co"
"P01817","P01594","co"
"P01817","P02745","co"
"P01817","P01857","co"
"P01817","P01593","co"
"P01817","P80748","co"
"P01817","P01703","co"
"P01817","P01718","co"
"P01817","P01715","co"
"P01817","P00736","co"
"P01817","P01709","co"
"P01817","P04430","co"
"P01817","P0C0L4","co"
"P01817","P01599","co"
"P01817","P04432","co"
"P01817","P01704","co"
"P01817","P01700","co"
"P01817","P01714","co"
"P01817","P02746","co"
"P01817","P01834","co"
"P01817","P01825","co"
"P01817","P02747","co"
"P01817","P01717","co"
"P01817","P01614","co"
"P01817","P01619","co"
"P01817","P06315","co"
"P01817","P06681","co"
"P01817","P01764","co"
"P01817","P01814","co"
"P01762","P01766","co"
"P01762","P01767","co"
"P01762","P01825","co"
"P01762","P0CG04","co"
"P01762","P01593","co"
"P01762","A2NJV5","co"
"P01762","P01701","co"
"P01762","P02747","co"
"P01762","P06310","co"
"P01762","P01700","co"
"P01762","P01817","co"
"P01762","P01706","co"
"P01762","P01718","co"
"P01762","P0C0L5","co"
"P01762","P01615","co"
"P01762","P01611","co"
"P01762","P0CF74","co"
"P01762","P01602","co"
"P01762","P04432","co"
"P01762","P01597","co"
"P01762","P01780","co"
"P01762","P01860","co"
"P01762","P01599","co"
"P01762","P01619","co"
"P01762","P01859","co"
"P01762","P01715","co"
"P01762","P80748","co"
"P01762","P02746","co"
"P01762","P01814","co"
"P01762","P01717","co"
"P01762","P01861","co"
"P01762","P06681","co"
"P01762","P06331","co"
"P01762","P06312","co"
"P01762","P01763","co"
"P01762","P01705","co"
"P01762","P01764","co"
"P01762","P01742","co"
"P01762","P01857","co"
"P01762","P01824","co"
"P01762","P02745","co"
"P01762","P01614","co"
"P01762","P00736","co"
"P01762","P04433","co"
"P01762","P01709","co"
"P01762","P04430","co"
"P01762","A0M8Q6","co"
"P01762","P01782","co"
"P01762","P09871","co"
"P01762","P01594","co"
"P01762","P01768","co"
"P01762","P06315","co"
"P01762","P01772","co"
"P01762","P0C0L4","co"
"P01762","P01834","co"
"P01762","P01721","co"
"P01762","P01624","co"
"P01762","P04211","co"
"P01762","P01703","co"
"P01762","P01743","co"
"P01762","P01714","co"
"P01762","P01699","co"
"P01762","P01601","co"
"P01762","P01704","co"
"P01764","A0M8Q6","co"
"P01764","P02747","co"
"P01764","A2NJV5","co"
"P01764","P01857","co"
"P01764","P04433","co"
"P01764","P01599","co"
"P01764","P01597","co"
"P01764","P01825","co"
"P01764","P01614","co"
"P01764","P01721","co"
"P01764","P01834","co"
"P01764","P01718","co"
"P01764","P01767","co"
"P01764","P06312","co"
"P01764","P01705","co"
"P01764","P01780","co"
"P01764","P80748","co"
"P01764","P01602","co"
"P01764","P01624","co"
"P01764","P01701","co"
"P01764","P06681","co"
"P01764","P0CG04","co"
"P01764","P01742","co"
"P01764","P01611","co"
"P01764","P01709","co"
"P01764","P01593","co"
"P01764","P01861","co"
"P01764","P0CF74","co"
"P01764","P01717","co"
"P01764","P00736","co"
"P01764","P01619","co"
"P01764","P01699","co"
"P01764","P0C0L5","co"
"P01764","P01814","co"
"P01764","P01703","co"
"P01764","P01743","co"
"P01764","P06310","co"
"P01764","P01762","co"
"P01764","P01772","co"
"P01764","P02746","co"
"P01764","P01715","co"
"P01764","P04430","co"
"P01764","P01768","co"
"P01764","P01859","co"
"P01764","P02745","co"
"P01764","P01766","co"
"P01764","P01704","co"
"P01764","P04211","co"
"P01764","P0C0L4","co"
"P01764","P06315","co"
"P01764","P04432","co"
"P01764","P01714","co"
"P01764","P01601","co"
"P01764","P01782","co"
"P01764","P01763","co"
"P01764","P01594","co"
"P01764","P01706","co"
"P01764","P09871","co"
"P01764","P01615","co"
"P01764","P06331","co"
"P01764","P01824","co"
"P01764","P01700","co"
"P01764","P01817","co"
"P01764","P01860","co"
"P01824","P00736","co"
"P01824","P06315","co"
"P01824","P01767","co"
"P01824","P01699","co"
"P01824","P01704","co"
"P01824","P04433","co"
"P01824","P01700","co"
"P01824","P01721","co"
"P01824","P80748","co"
"P01824","P01772","co"
"P01824","P01859","co"
"P01824","P01817","co"
"P01824","P01780","co"
"P01824","P01814","co"
"P01824","P0CG04","co"
"P01824","P0C0L5","co"
"P01824","P01743","co"
"P01824","P01861","co"
"P01824","P01701","co"
"P01824","P04430","co"
"P01824","P01834","co"
"P01824","P01860","co"
"P01824","P01857","co"
"P01824","P01619","co"
"P01824","P01717","co"
"P01824","P06312","co"
"P01824","P01599","co"
"P01824","P02745","co"
"P01824","P01768","co"
"P01824","P01764","co"
"P01824","P06681","co"
"P01824","P0CF74","co"
"P01824","P01703","co"
"P01824","P01594","co"
"P01824","P01614","co"
"P01824","P01601","co"
"P01824","P01624","co"
"P01824","P01715","co"
"P01824","P01714","co"
"P01824","P01782","co"
"P01824","P01709","co"
"P01824","P01766","co"
"P01824","P01706","co"
"P01824","P01615","co"
"P01824","P04432","co"
"P01824","P06310","co"
"P01824","P06331","co"
"P01824","P01597","co"
"P01824","P01602","co"
"P01824","P01742","co"
"P01824","P01593","co"
"P01824","P01611","co"
"P01824","A0M8Q6","co"
"P01824","P02747","co"
"P01824","P09871","co"
"P01824","P02746","co"
"P01824","P01763","co"
"P01824","P0C0L4","co"
"P01824","P01762","co"
"P01824","P01825","co"
"P01824","P01705","co"
"P01824","P04211","co"
"P01824","A2NJV5","co"
"P01824","P01718","co"
"P01782","P01780","co"
"P01782","P01615","co"
"P01782","P01721","co"
"P01782","P01602","co"
"P01782","P01601","co"
"P01782","P04430","co"
"P01782","P01859","co"
"P01782","P01824","co"
"P01782","P0CG04","co"
"P01782","P01701","co"
"P01782","P01699","co"
"P01782","P00736","co"
"P01782","P01767","co"
"P01782","A2NJV5","co"
"P01782","P01624","co"
"P01782","P04432","co"
"P01782","P01709","co"
"P01782","P06681","co"
"P01782","P02747","co"
"P01782","P09871","co"
"P01782","P04433","co"
"P01782","P01743","co"
"P01782","P0C0L4","co"
"P01782","P01817","co"
"P01782","P01614","co"
